customer_id,country,country_risk_category,is_pep,account_age_months,monthly_txn_count,avg_txn_amount,cash_txn_ratio,cross_border_txn_ratio,has_adverse_media,kyc_doc_complete,channel,high_risk
CUST01479,Country_J,low,0,9,14,21820.03,0.01,0.1,0,1,mobile,0
CUST01480,Country_G,low,0,34,16,1851.68,0.05,0.24,0,1,branch,0
CUST01481,Country_F,low,0,53,15,8518.7,0.1,0.18,0,1,mobile,0
CUST01482,Country_G,low,0,8,16,3686.1,0.04,0.18,0,1,branch,0
CUST01483,Country_J,low,0,7,18,6304.89,0.15,0.5,0,1,online,0
CUST01484,Country_J,low,0,41,19,927.84,0.29,0.09,0,1,mobile,0
CUST01485,Country_H,low,0,38,15,10361.6,0.32,0.24,0,1,branch,0
CUST01486,Country_F,low,0,0,16,3943.75,0.38,0.21,0,1,online,0
CUST01487,Country_C,high,0,51,16,20222.64,0.28,0.04,0,1,online,0
CUST01488,Country_D,medium,0,2,12,453.45,0.11,0.18,0,1,branch,0
CUST01489,Country_D,medium,0,16,15,2219.11,0.36,0.05,0,1,mobile,0
CUST01490,Country_F,low,0,2,12,19861.82,0.09,0.35,0,1,online,0
CUST01491,Country_D,medium,0,28,14,3582.81,0.12,0.35,0,0,mobile,0
CUST01492,Country_I,low,0,8,10,6087.83,0.29,0.2,1,1,online,0
CUST01493,Country_G,low,0,88,9,2817.74,0.6,0.04,0,1,branch,0
CUST01494,Country_H,low,0,26,23,729.58,0.12,0.09,0,1,online,0
CUST01495,Country_E,medium,0,2,17,3083.53,0.11,0.14,0,1,mobile,0
CUST01496,Country_C,high,0,1,20,23753.36,0.1,0.16,0,1,online,0
CUST01497,Country_H,low,0,26,14,17931.66,0.1,0.29,0,1,mobile,0
CUST01498,Country_H,low,0,5,16,3504.57,0.48,0.19,0,1,mobile,0
CUST01499,Country_H,low,0,1,14,7721.62,0.08,0.29,0,1,mobile,0
CUST01500,Country_D,medium,0,37,12,21428.77,0.12,0.39,0,1,mobile,0
CUST01501,Country_G,low,0,2,18,1205.31,0.13,0.2,0,1,branch,0
CUST01502,Country_G,low,0,40,16,23504.59,0.08,0.22,0,1,mobile,0
CUST01503,Country_E,medium,0,22,19,1543.27,0.01,0.03,0,0,branch,0
CUST01504,Country_E,medium,0,21,23,4624.03,0.16,0.4,1,0,mobile,1
CUST01505,Country_H,low,0,35,11,2913.84,0.12,0.03,0,1,online,0
CUST01506,Country_F,low,0,0,11,1991.4,0.45,0.02,0,1,mobile,0
CUST01507,Country_H,low,0,10,13,1176.43,0.02,0.6,0,1,online,0
CUST01508,Country_A,high,0,29,14,14598.43,0.05,0.07,0,1,branch,0
CUST01509,Country_I,low,0,24,17,8051.16,0.34,0.36,0,1,mobile,0
CUST01510,Country_E,medium,0,6,20,9134.93,0.24,0.22,0,1,mobile,0
CUST01511,Country_G,low,0,12,16,4414.99,0.34,0.61,0,1,mobile,0
CUST01512,Country_G,low,0,10,19,2840.68,0.13,0.43,0,1,branch,0
CUST01513,Country_G,low,0,27,13,2400.59,0.17,0.13,0,0,mobile,0
CUST01514,Country_I,low,0,59,14,2149.62,0.09,0.08,0,1,online,0
CUST01515,Country_J,low,1,4,20,3464.85,0.16,0.16,0,1,branch,0
CUST01516,Country_H,low,0,30,15,1500.11,0.28,0.3,0,1,online,0
CUST01517,Country_A,high,0,11,18,4855.7,0.42,0.33,0,0,mobile,1
CUST01518,Country_E,medium,0,46,12,29035.25,0.18,0.15,0,1,online,0
CUST01519,Country_G,low,0,8,17,2872.92,0.41,0.14,0,1,mobile,0
CUST01520,Country_I,low,0,35,10,1288.61,0.48,0.15,0,1,mobile,0
CUST01521,Country_H,low,0,25,21,3815.49,0.24,0.11,0,1,branch,0
CUST01522,Country_H,low,0,7,13,2748.12,0.12,0.09,0,1,online,0
CUST01523,Country_A,high,0,7,14,61356.69,0.26,0.23,0,1,branch,0
CUST01524,Country_J,low,0,5,18,6687.07,0.19,0.18,0,1,mobile,0
CUST01525,Country_D,medium,0,61,16,1144.12,0.11,0.48,0,1,online,0
CUST01526,Country_F,low,0,32,15,11084.57,0.17,0.2,0,1,online,0
CUST01527,Country_H,low,0,25,18,15912.63,0.11,0.06,0,1,mobile,0
CUST01528,Country_I,low,0,5,14,15334.75,0.13,0.25,0,1,mobile,0
CUST01529,Country_G,low,0,2,20,3734.1,0.43,0.07,0,1,mobile,0
CUST01530,Country_G,low,0,22,13,13349.24,0.48,0.17,0,0,mobile,0
CUST01531,Country_J,low,0,16,15,2226.56,0.09,0.2,0,1,online,0
CUST01532,Country_I,low,0,36,14,8316.15,0.36,0.04,0,1,branch,0
CUST01533,Country_H,low,0,49,7,1113.43,0.04,0.03,0,1,branch,0
CUST01534,Country_A,high,0,27,15,16055.08,0.02,0.07,0,1,branch,1
CUST01535,Country_D,medium,0,22,15,528.46,0.47,0.22,0,0,online,0
CUST01536,Country_B,high,0,7,11,2383.65,0.21,0.1,0,1,branch,0
CUST01537,Country_A,high,0,25,19,15623.39,0.17,0.18,0,1,branch,0
CUST01538,Country_F,low,0,14,15,3290.91,0.29,0.17,0,1,mobile,0
CUST01539,Country_D,medium,0,17,16,7577.7,0.07,0.26,0,1,mobile,0
CUST01540,Country_G,low,0,13,12,602.43,0.15,0.39,0,1,online,0
CUST01541,Country_F,low,0,11,7,1035.19,0.08,0.1,0,1,online,0
CUST01542,Country_J,low,0,6,17,10767.34,0.26,0.02,0,1,online,0
CUST01543,Country_G,low,0,31,23,2918.54,0.22,0.15,0,1,mobile,0
CUST01544,Country_G,low,0,27,21,1635.71,0.14,0.44,0,1,branch,0
CUST01545,Country_G,low,0,14,19,3251.74,0.3,0.7,0,1,branch,0
CUST01546,Country_G,low,0,53,14,2570.82,0.17,0.12,0,1,mobile,0
CUST01547,Country_E,medium,0,14,15,640.99,0.23,0.15,0,1,online,0
CUST01548,Country_D,medium,0,2,21,13267.29,0.14,0.27,0,1,mobile,0
CUST01549,Country_J,low,0,18,21,5613.32,0.18,0.63,0,1,online,0
CUST01550,Country_G,low,0,68,22,10819.17,0.42,0.32,0,0,mobile,1
CUST01551,Country_H,low,0,49,18,1964.6,0.32,0.47,0,0,online,0
CUST01552,Country_F,low,0,65,12,1619.4,0.16,0.25,0,1,branch,0
CUST01553,Country_F,low,0,56,19,1234.42,0.11,0.38,0,1,online,0
CUST01554,Country_I,low,0,25,15,5428.75,0.02,0.06,0,1,online,0
CUST01555,Country_C,high,0,20,14,8527.82,0.18,0.04,0,1,branch,1
CUST01556,Country_F,low,1,5,23,4241.47,0.12,0.23,0,1,mobile,0
CUST01557,Country_H,low,0,24,23,870.71,0.07,0.4,0,1,branch,0
CUST01558,Country_F,low,1,32,19,8634.88,0.44,0.35,0,1,mobile,1
CUST01559,Country_G,low,0,2,14,857.82,0.11,0.13,0,1,mobile,0
CUST01560,Country_H,low,0,6,23,1450.44,0.4,0.17,0,1,mobile,0
CUST01561,Country_I,low,0,13,14,6615.9,0.45,0.32,0,1,online,0
CUST01562,Country_F,low,0,119,12,8202.91,0.19,0.32,0,1,mobile,0
CUST01563,Country_G,low,0,37,14,7193.39,0.16,0.06,0,1,mobile,0
CUST01564,Country_H,low,0,14,13,3295.61,0.34,0.34,0,0,mobile,0
CUST01565,Country_H,low,0,24,8,612.44,0.23,0.21,0,1,online,0
CUST01566,Country_J,low,0,93,14,4250.1,0.32,0.51,0,1,mobile,0
CUST01567,Country_J,low,0,40,13,55175.19,0.4,0.24,0,1,mobile,0
CUST01568,Country_I,low,0,29,12,9139.94,0.55,0.45,0,1,online,0
CUST01569,Country_A,high,0,27,15,2282.9,0.05,0.18,0,1,branch,0
CUST01570,Country_C,high,0,24,20,808.34,0.15,0.06,0,1,mobile,0
CUST01571,Country_H,low,0,0,16,759.66,0.13,0.24,0,1,mobile,0
CUST01572,Country_J,low,0,11,6,12146.13,0.17,0.2,0,1,online,0
CUST01573,Country_I,low,0,15,19,2499.2,0.14,0.12,0,0,online,0
CUST01574,Country_J,low,0,73,16,10992.42,0.17,0.03,0,1,branch,0
CUST01575,Country_B,high,0,36,11,4646.17,0.21,0.2,0,1,mobile,0
CUST01576,Country_E,medium,1,4,26,1034.09,0.09,0.27,0,1,mobile,1
CUST01577,Country_I,low,0,36,13,1792.56,0.18,0.12,0,1,branch,0
CUST01578,Country_D,medium,0,13,15,21297.58,0.13,0.49,0,0,online,0
CUST01579,Country_H,low,0,26,12,2651.78,0.22,0.06,0,1,branch,0
CUST01580,Country_E,medium,0,57,10,763.64,0.22,0.24,0,1,mobile,0
CUST01581,Country_F,low,0,27,20,8385.64,0.17,0.6,0,0,branch,0
CUST01582,Country_I,low,0,11,19,1894.16,0.3,0.08,0,1,online,0
CUST01583,Country_F,low,0,28,8,316.7,0.28,0.03,0,1,online,0
CUST01584,Country_I,low,0,7,19,3406.94,0.08,0.03,0,1,branch,0
CUST01585,Country_A,high,0,7,17,2575.53,0.41,0.17,0,1,online,1
CUST01586,Country_F,low,0,69,11,10440.15,0.34,0.09,0,1,online,0
CUST01587,Country_J,low,0,6,16,7545.37,0.14,0.27,0,1,branch,0
CUST01588,Country_E,medium,0,5,17,7504.76,0.05,0.23,0,1,mobile,0
CUST01589,Country_F,low,0,43,10,2744.85,0.3,0.36,0,1,online,0
CUST01590,Country_A,high,0,8,17,430.34,0.06,0.3,0,1,mobile,0
CUST01591,Country_F,low,0,233,12,680.13,0.08,0.27,0,1,branch,0
CUST01592,Country_A,high,0,26,12,12949.28,0.34,0.07,0,1,online,0
CUST01593,Country_I,low,0,28,13,1018.87,0.05,0.18,0,1,branch,0
CUST01594,Country_I,low,0,13,16,12152.5,0.1,0.44,0,0,mobile,0
CUST01595,Country_F,low,0,9,13,9845.94,0.11,0.15,0,1,branch,0
CUST01596,Country_F,low,0,36,20,430.02,0.2,0.01,0,1,branch,0
CUST01597,Country_H,low,0,1,22,26191.97,0.06,0.06,0,1,mobile,0
CUST01598,Country_J,low,0,79,14,3745.92,0.09,0.17,0,1,mobile,0
CUST01599,Country_G,low,0,24,16,24683.79,0.36,0.15,0,1,online,0
CUST01600,Country_E,medium,0,32,11,1464.13,0.26,0.16,0,1,mobile,0
CUST01601,Country_H,low,0,10,10,562.34,0.11,0.09,0,1,branch,0
CUST01602,Country_I,low,0,1,15,5298.77,0.37,0.13,0,1,branch,0
CUST01603,Country_J,low,0,18,16,53399.6,0.33,0.08,0,1,mobile,0
CUST01604,Country_H,low,0,8,10,5241.18,0.16,0.11,0,1,branch,0
CUST01605,Country_H,low,0,3,19,6908.29,0.27,0.29,0,1,online,0
CUST01606,Country_H,low,0,2,13,1349.53,0.31,0.51,0,1,branch,0
CUST01607,Country_F,low,0,20,11,4725.9,0.23,0.09,0,1,online,0
CUST01608,Country_H,low,0,60,16,1032.35,0.25,0.11,0,1,online,0
CUST01609,Country_F,low,0,66,8,3831.07,0.18,0.35,0,1,mobile,0
CUST01610,Country_A,high,0,10,16,8505.01,0.04,0.27,0,0,mobile,0
CUST01611,Country_H,low,0,2,26,7447.29,0.38,0.39,0,1,mobile,0
CUST01612,Country_F,low,0,15,11,5240.06,0.23,0.07,0,1,branch,0
CUST01613,Country_F,low,0,33,21,965.85,0.1,0.16,0,1,branch,0
CUST01614,Country_H,low,0,11,14,1130.04,0.07,0.31,0,1,branch,0
CUST01615,Country_B,high,0,0,13,8567.87,0.47,0.32,0,1,mobile,1
CUST01616,Country_J,low,0,22,17,3232.07,0.2,0.22,0,1,branch,0
CUST01617,Country_I,low,0,17,11,2091.65,0.08,0.14,0,1,online,0
CUST01618,Country_I,low,0,15,13,18925.46,0.17,0.07,0,1,mobile,0
CUST01619,Country_C,high,0,3,17,17565.04,0.13,0.2,0,1,mobile,0
CUST01620,Country_F,low,0,40,19,7496.0,0.16,0.09,0,1,branch,0
CUST01621,Country_F,low,0,8,14,13481.81,0.07,0.22,0,1,online,0
CUST01622,Country_B,high,0,0,15,362.65,0.22,0.29,0,1,branch,0
CUST01623,Country_F,low,0,50,19,8267.63,0.2,0.25,0,1,mobile,0
CUST01624,Country_A,high,0,28,24,27180.82,0.28,0.2,0,1,online,0
CUST01625,Country_I,low,0,0,11,239.32,0.29,0.05,0,1,online,0
CUST01626,Country_F,low,0,7,14,6921.37,0.18,0.05,0,1,branch,0
CUST01627,Country_I,low,0,33,20,431.79,0.13,0.29,0,1,mobile,0
CUST01628,Country_G,low,0,48,15,3297.74,0.25,0.11,0,0,branch,0
CUST01629,Country_F,low,0,17,14,20089.97,0.05,0.14,0,1,online,0
CUST01630,Country_I,low,0,20,19,7669.36,0.43,0.05,0,1,branch,0
CUST01631,Country_J,low,0,2,19,8923.42,0.42,0.07,0,1,mobile,0
CUST01632,Country_G,low,0,25,15,18738.09,0.08,0.03,0,1,online,0
CUST01633,Country_H,low,0,5,14,699.6,0.19,0.09,0,1,online,0
CUST01634,Country_A,high,0,28,18,1498.99,0.15,0.26,1,1,mobile,1
CUST01635,Country_G,low,0,20,11,27134.24,0.25,0.16,0,1,mobile,0
CUST01636,Country_H,low,0,9,15,6362.63,0.27,0.02,0,1,branch,0
CUST01637,Country_I,low,0,83,16,40832.37,0.49,0.2,0,1,online,0
CUST01638,Country_F,low,0,23,15,13894.26,0.3,0.02,0,1,branch,0
CUST01639,Country_F,low,0,9,17,16371.05,0.14,0.2,0,1,mobile,0
CUST01640,Country_I,low,0,26,14,14596.3,0.14,0.05,0,1,branch,0
CUST01641,Country_F,low,0,6,12,12357.95,0.2,0.09,0,1,mobile,0
CUST01642,Country_F,low,0,72,18,182432.03,0.16,0.12,0,1,online,0
CUST01643,Country_I,low,0,9,6,1558.86,0.27,0.07,0,1,online,0
CUST01644,Country_D,medium,0,1,20,26368.61,0.25,0.16,0,1,mobile,0
CUST01645,Country_J,low,0,11,14,7282.25,0.04,0.01,0,1,mobile,0
CUST01646,Country_G,low,0,73,19,1153.74,0.14,0.17,0,1,online,0
CUST01647,Country_F,low,0,18,15,2888.31,0.21,0.09,0,1,mobile,0
CUST01648,Country_E,medium,0,34,16,1206.17,0.39,0.11,0,1,online,0
CUST01649,Country_I,low,0,4,10,8209.02,0.26,0.16,0,1,mobile,0
CUST01650,Country_F,low,0,2,14,3126.78,0.24,0.13,0,1,online,0
CUST01651,Country_J,low,0,44,11,11639.73,0.09,0.13,0,1,mobile,0
CUST01652,Country_D,medium,0,1,33,4022.41,0.1,0.45,0,1,mobile,0
CUST01653,Country_E,medium,0,42,15,3029.11,0.14,0.21,0,1,online,0
CUST01654,Country_G,low,0,1,19,30730.48,0.07,0.36,0,1,branch,0
CUST01655,Country_F,low,0,3,12,915.26,0.09,0.13,0,1,mobile,0
CUST01656,Country_F,low,0,7,22,1038.93,0.36,0.11,0,1,online,0
CUST01657,Country_G,low,0,28,12,21820.24,0.37,0.34,0,0,mobile,0
CUST01658,Country_G,low,0,39,16,13367.59,0.5,0.07,0,1,mobile,0
CUST01659,Country_I,low,1,20,25,27231.98,0.12,0.09,0,1,mobile,0
CUST01660,Country_D,medium,0,5,19,5988.55,0.14,0.13,0,0,online,0
CUST01661,Country_J,low,0,91,17,16394.41,0.19,0.26,0,1,mobile,0
CUST01662,Country_G,low,0,1,15,8667.86,0.05,0.15,0,1,online,0
CUST01663,Country_F,low,0,10,14,67294.03,0.1,0.45,0,1,mobile,0
CUST01664,Country_H,low,0,21,18,16839.31,0.29,0.28,0,1,mobile,0
CUST01665,Country_I,low,0,4,20,917.96,0.07,0.12,0,1,branch,0
CUST01666,Country_G,low,0,0,15,12447.4,0.33,0.03,0,1,online,0
CUST01667,Country_F,low,0,5,15,2787.48,0.19,0.12,0,1,online,0
CUST01668,Country_J,low,0,104,17,2023.75,0.53,0.08,0,1,branch,0
CUST01669,Country_A,high,0,3,16,4721.51,0.44,0.27,0,1,mobile,1
CUST01670,Country_H,low,0,20,13,30177.28,0.04,0.03,0,1,online,0
CUST01671,Country_H,low,0,23,9,14511.49,0.15,0.19,0,1,branch,0
CUST01672,Country_E,medium,0,16,11,2260.81,0.02,0.37,0,1,online,0
CUST01673,Country_E,medium,0,25,15,1655.54,0.47,0.11,0,1,branch,0
CUST01674,Country_G,low,0,39,5,12012.62,0.15,0.21,1,1,mobile,0
CUST01675,Country_H,low,0,33,12,275.38,0.22,0.26,0,1,mobile,0
CUST01676,Country_I,low,0,8,11,979.27,0.08,0.26,0,1,mobile,0
CUST01677,Country_D,medium,0,29,18,6017.08,0.12,0.06,0,1,branch,0
CUST01678,Country_I,low,0,16,16,1801.61,0.01,0.23,0,1,online,0
CUST01679,Country_A,high,0,35,16,3541.67,0.26,0.14,0,1,branch,0
CUST01680,Country_G,low,0,1,22,5341.44,0.23,0.04,0,1,online,0
CUST01681,Country_G,low,0,2,16,16912.56,0.22,0.25,0,1,mobile,0
CUST01682,Country_H,low,0,6,17,3276.46,0.01,0.42,0,1,mobile,0
CUST01683,Country_J,low,0,0,20,586.12,0.37,0.1,0,1,branch,0
CUST01684,Country_H,low,0,17,15,14022.07,0.05,0.2,0,1,online,0
CUST01685,Country_G,low,0,71,13,17037.79,0.33,0.29,0,1,branch,0
CUST01686,Country_D,medium,1,4,20,2192.73,0.14,0.22,0,1,online,1
CUST01687,Country_I,low,0,2,12,3553.01,0.13,0.26,0,1,online,0
CUST01688,Country_J,low,0,15,23,3877.35,0.06,0.21,0,1,branch,0
CUST01689,Country_I,low,0,3,18,12262.1,0.48,0.2,0,1,mobile,0
CUST01690,Country_H,low,0,44,11,1373.94,0.14,0.31,0,1,branch,0
CUST01691,Country_F,low,0,48,17,288.98,0.24,0.3,0,1,branch,0
CUST01692,Country_F,low,0,31,15,13669.35,0.29,0.23,0,1,mobile,0
CUST01693,Country_J,low,0,5,20,13863.75,0.05,0.18,0,1,mobile,0
CUST01694,Country_F,low,0,18,12,2115.34,0.06,0.2,0,1,mobile,0
CUST01695,Country_D,medium,0,4,11,495.79,0.2,0.12,0,1,online,0
CUST01696,Country_F,low,0,26,13,6163.43,0.11,0.18,0,1,branch,0
CUST01697,Country_D,medium,0,75,12,112.84,0.08,0.08,0,0,online,0
CUST01698,Country_I,low,0,27,16,3683.27,0.32,0.13,0,1,online,0
CUST01699,Country_C,high,0,47,9,14474.29,0.14,0.1,0,1,branch,0
CUST01700,Country_I,low,0,54,14,3437.34,0.32,0.22,0,1,branch,0
CUST01701,Country_D,medium,0,40,12,24586.45,0.29,0.22,0,1,branch,0
CUST01702,Country_J,low,0,0,19,3262.44,0.39,0.02,0,1,mobile,0
CUST01703,Country_C,high,0,7,16,2297.25,0.24,0.15,0,1,online,0
CUST01704,Country_I,low,0,11,16,1259.13,0.04,0.49,0,1,mobile,0
CUST01705,Country_H,low,0,30,13,1459.8,0.24,0.35,0,0,online,0
CUST01706,Country_I,low,0,18,20,894.14,0.21,0.08,0,1,branch,0
CUST01707,Country_J,low,0,10,12,1406.27,0.1,0.11,0,1,branch,0
CUST01708,Country_H,low,0,2,12,3368.43,0.25,0.13,0,1,online,0
CUST01709,Country_H,low,0,37,15,13795.52,0.29,0.66,0,0,branch,0
CUST01710,Country_I,low,0,11,14,20655.8,0.05,0.17,0,1,mobile,0
CUST01711,Country_C,high,0,23,22,16871.46,0.38,0.31,0,1,branch,0
CUST01712,Country_G,low,0,0,15,6755.59,0.13,0.22,0,1,online,0
CUST01713,Country_G,low,0,4,15,5411.18,0.25,0.1,0,1,branch,0
CUST01714,Country_F,low,0,11,11,17177.78,0.08,0.18,0,1,online,0
CUST01715,Country_H,low,0,3,13,4913.6,0.23,0.24,1,1,branch,0
CUST01716,Country_D,medium,0,3,19,3748.92,0.07,0.07,0,1,online,0
CUST01717,Country_J,low,0,7,17,405.71,0.08,0.17,0,1,online,0
CUST01718,Country_G,low,0,9,17,36980.97,0.23,0.13,0,1,online,0
CUST01719,Country_G,low,0,11,16,13097.69,0.18,0.4,0,0,online,0
CUST01720,Country_E,medium,0,22,11,6338.97,0.19,0.16,0,1,online,0
CUST01721,Country_F,low,0,2,9,907.19,0.26,0.15,0,1,online,0
CUST01722,Country_D,medium,0,13,16,29975.51,0.02,0.2,0,1,branch,0
CUST01723,Country_C,high,0,1,11,822.89,0.21,0.08,0,1,branch,0
CUST01724,Country_I,low,0,22,21,1208.92,0.09,0.32,0,1,mobile,0
CUST01725,Country_A,high,0,25,8,47784.66,0.04,0.01,0,1,mobile,0
CUST01726,Country_I,low,0,53,14,13184.45,0.21,0.14,0,1,mobile,0
CUST01727,Country_J,low,0,33,19,3557.19,0.31,0.09,0,1,mobile,0
CUST01728,Country_J,low,0,41,9,492.98,0.12,0.18,0,1,online,0
CUST01729,Country_G,low,0,1,9,3286.65,0.14,0.21,0,1,branch,0
CUST01730,Country_F,low,0,109,15,13102.53,0.26,0.43,0,1,mobile,0
CUST01731,Country_F,low,0,46,14,1733.29,0.2,0.25,0,1,branch,0
CUST01732,Country_B,high,0,21,16,33066.87,0.23,0.08,0,0,mobile,1
CUST01733,Country_G,low,0,14,15,50351.28,0.25,0.1,0,1,mobile,0
CUST01734,Country_F,low,0,5,14,561.41,0.15,0.28,0,1,online,0
CUST01735,Country_J,low,0,38,13,56511.91,0.26,0.27,0,0,mobile,0
CUST01736,Country_G,low,0,16,13,7334.07,0.23,0.14,0,1,mobile,0
CUST01737,Country_J,low,0,0,13,6943.96,0.11,0.2,0,1,branch,0
CUST01738,Country_G,low,0,10,14,2492.91,0.32,0.3,0,1,mobile,0
CUST01739,Country_B,high,0,20,15,26305.34,0.35,0.3,0,1,online,0
CUST01740,Country_H,low,0,22,11,10572.35,0.06,0.25,0,1,mobile,0
CUST01741,Country_E,medium,0,26,10,8472.56,0.16,0.22,0,1,branch,0
CUST01742,Country_F,low,0,35,14,922.05,0.12,0.19,0,1,mobile,0
CUST01743,Country_J,low,0,21,22,11477.28,0.08,0.11,0,1,online,0
CUST01744,Country_E,medium,0,39,20,2714.67,0.17,0.41,0,1,online,0
CUST01745,Country_I,low,0,27,12,2970.24,0.03,0.09,0,1,mobile,0
CUST01746,Country_J,low,0,8,8,1875.13,0.06,0.02,0,1,online,0
CUST01747,Country_G,low,0,22,20,5004.3,0.29,0.19,0,1,online,0
CUST01748,Country_B,high,0,10,14,2571.97,0.24,0.1,0,1,branch,0
CUST01749,Country_D,medium,0,48,13,1880.23,0.47,0.26,0,1,mobile,0
CUST01750,Country_E,medium,0,27,24,2775.63,0.16,0.52,0,1,mobile,0
CUST01751,Country_J,low,1,3,10,3166.15,0.56,0.08,0,1,online,1
CUST01752,Country_H,low,0,41,12,2006.0,0.42,0.15,0,1,mobile,0
CUST01753,Country_J,low,0,9,12,6820.51,0.25,0.43,0,1,online,0
CUST01754,Country_F,low,0,28,8,2191.48,0.05,0.08,0,1,mobile,0
CUST01755,Country_J,low,0,7,17,2988.41,0.33,0.26,0,1,branch,0
CUST01756,Country_J,low,0,20,13,618.71,0.23,0.41,0,1,online,0
CUST01757,Country_F,low,0,5,20,37555.93,0.2,0.45,0,1,online,0
CUST01758,Country_B,high,0,8,13,1217.78,0.05,0.16,0,0,mobile,1
CUST01759,Country_G,low,0,14,17,548.68,0.17,0.11,0,0,mobile,0
CUST01760,Country_H,low,0,6,13,3169.44,0.04,0.23,0,1,branch,0
CUST01761,Country_F,low,0,16,17,54195.64,0.11,0.17,0,1,online,0
CUST01762,Country_J,low,0,6,24,4280.71,0.11,0.04,0,1,online,0
CUST01763,Country_F,low,0,10,13,2165.71,0.12,0.21,0,1,branch,0
CUST01764,Country_J,low,0,3,17,1626.69,0.17,0.03,0,1,mobile,0
CUST01765,Country_E,medium,0,14,16,12350.07,0.08,0.04,0,1,online,0
CUST01766,Country_I,low,0,8,15,583.38,0.04,0.27,0,1,online,0
CUST01767,Country_J,low,0,43,7,5202.35,0.03,0.19,0,0,mobile,0
CUST01768,Country_H,low,0,4,18,1591.78,0.05,0.35,0,1,mobile,0
CUST01769,Country_G,low,0,39,8,14988.51,0.38,0.14,0,1,online,0
CUST01770,Country_J,low,0,20,18,5881.73,0.14,0.25,0,1,mobile,0
CUST01771,Country_J,low,0,66,17,1371.93,0.13,0.17,0,1,mobile,0
CUST01772,Country_F,low,0,53,13,3662.42,0.3,0.11,0,1,online,0
CUST01773,Country_I,low,0,65,15,25321.37,0.13,0.06,0,1,online,0
CUST01774,Country_G,low,0,15,15,175.61,0.21,0.1,0,1,online,0
CUST01775,Country_J,low,0,7,16,16470.33,0.57,0.09,0,1,online,0
CUST01776,Country_G,low,0,16,13,1201.03,0.21,0.1,0,1,branch,0
CUST01777,Country_D,medium,0,2,17,11246.61,0.12,0.28,0,1,mobile,0
CUST01778,Country_H,low,0,18,18,2313.52,0.14,0.16,0,1,mobile,0
CUST01779,Country_D,medium,0,36,14,1108.48,0.04,0.03,0,1,branch,0
CUST01780,Country_G,low,0,43,9,20256.62,0.04,0.5,0,1,branch,0
CUST01781,Country_I,low,0,0,13,3533.47,0.32,0.05,0,1,mobile,0
CUST01782,Country_H,low,0,25,18,12316.64,0.1,0.25,0,1,mobile,0
CUST01783,Country_I,low,0,22,10,12315.2,0.24,0.02,0,1,mobile,0
CUST01784,Country_A,high,0,53,16,2682.59,0.29,0.05,0,1,mobile,0
CUST01785,Country_F,low,0,14,13,12592.2,0.25,0.32,0,1,branch,0
CUST01786,Country_F,low,0,116,20,2616.89,0.17,0.05,0,1,branch,0
CUST01787,Country_I,low,0,4,15,2406.96,0.31,0.25,0,1,online,0
CUST01788,Country_G,low,0,51,15,16098.17,0.09,0.05,0,1,branch,0
CUST01789,Country_J,low,0,1,16,6897.96,0.15,0.15,1,1,branch,0
CUST01790,Country_A,high,0,32,14,22366.69,0.24,0.39,0,1,branch,1
CUST01791,Country_H,low,0,10,14,3225.61,0.2,0.4,0,1,branch,0
CUST01792,Country_A,high,0,18,16,3840.71,0.43,0.29,0,1,branch,1
CUST01793,Country_H,low,0,21,12,15292.85,0.41,0.23,0,1,mobile,0
CUST01794,Country_I,low,0,14,15,5161.39,0.07,0.11,0,1,mobile,0
CUST01795,Country_J,low,0,45,9,8212.2,0.26,0.11,0,1,mobile,0
CUST01796,Country_E,medium,0,9,20,1341.6,0.48,0.2,0,1,mobile,0
CUST01797,Country_I,low,0,38,21,2283.95,0.05,0.14,0,1,mobile,0
CUST01798,Country_J,low,0,6,13,2883.46,0.4,0.18,0,1,online,0
CUST01799,Country_D,medium,0,30,10,3126.05,0.23,0.37,0,1,branch,0
CUST01800,Country_F,low,0,10,17,3967.06,0.72,0.27,0,1,mobile,0
CUST01801,Country_G,low,0,1,11,4317.43,0.17,0.03,0,1,mobile,0
CUST01802,Country_J,low,0,1,16,17905.31,0.06,0.57,0,1,branch,0
CUST01803,Country_G,low,0,30,12,203.22,0.22,0.5,0,1,online,0
CUST01804,Country_J,low,0,21,15,57081.19,0.09,0.35,0,1,mobile,0
CUST01805,Country_H,low,0,11,23,40880.72,0.18,0.32,0,1,online,0
CUST01806,Country_J,low,0,20,24,3814.11,0.37,0.02,0,1,online,0
CUST01807,Country_H,low,0,24,15,4672.09,0.39,0.36,0,1,branch,0
CUST01808,Country_E,medium,0,8,13,19229.28,0.15,0.22,0,1,branch,0
CUST01809,Country_D,medium,0,2,9,1485.23,0.09,0.02,0,1,online,0
CUST01810,Country_H,low,0,1,6,6791.78,0.26,0.34,0,1,online,0
CUST01811,Country_F,low,0,80,13,13532.48,0.33,0.24,0,0,online,0
CUST01812,Country_I,low,0,49,13,1690.66,0.17,0.03,0,1,mobile,0
CUST01813,Country_G,low,0,4,13,7935.32,0.12,0.05,0,1,online,0
CUST01814,Country_F,low,1,29,13,8504.49,0.16,0.38,0,1,online,0
CUST01815,Country_H,low,0,10,11,526.23,0.15,0.1,0,1,online,0
CUST01816,Country_F,low,0,44,12,1458.18,0.19,0.03,0,1,mobile,0
